station_id,timestamp,temperature_c,pressure_hpa,humidity_pct,latitude,longitude
AWS_VERAVAL,2021-01-10T02:00:00,17.5,1010.99,76.88,20.9077,70.3679
AWS_VERAVAL,2021-01-10T03:00:00,18.9,1011.6,72.27,20.9077,70.3679
AWS_VERAVAL,2021-01-10T04:00:00,21.65,1012.41,65.48,20.9077,70.3679
AWS_VERAVAL,2021-01-10T05:00:00,24.7,1012.62,59.18,20.9077,70.3679
AWS_VERAVAL,2021-01-10T06:00:00,27.3,1012.23,52.71,20.9077,70.3679
AWS_VERAVAL,2021-01-10T07:00:00,29.35,1011.14,44.89,20.9077,70.3679
AWS_VERAVAL,2021-01-10T08:00:00,30.65,1009.85,37.48,20.9077,70.3679
AWS_VERAVAL,2021-01-10T09:00:00,31.15,1008.75,35.03,20.9077,70.3679
AWS_VERAVAL,2021-01-10T10:00:00,31.0,1008.35,35.8,20.9077,70.3679
AWS_VERAVAL,2021-01-10T11:00:00,30.65,1008.25,37.11,20.9077,70.3679
AWS_VERAVAL,2021-01-10T12:00:00,28.5,1008.34,41.2,20.9077,70.3679
AWS_VERAVAL,2021-01-10T13:00:00,27.1,1009.24,43.14,20.9077,70.3679
AWS_VERAVAL,2021-01-10T14:00:00,25.75,1009.93,45.97,20.9077,70.3679
AWS_VERAVAL,2021-01-10T15:00:00,24.8,1010.82,48.64,20.9077,70.3679
AWS_VERAVAL,2021-01-10T16:00:00,23.9,1011.52,53.03,20.9077,70.3679
AWS_VERAVAL,2021-01-10T17:00:00,23.05,1011.72,57.29,20.9077,70.3679
AWS_VERAVAL,2021-01-10T18:00:00,22.3,1011.71,60.93,20.9077,70.3679
AWS_VERAVAL,2021-01-10T19:00:00,21.7,1011.31,64.65,20.9077,70.3679
AWS_VERAVAL,2021-01-10T20:00:00,21.25,1010.91,67.31,20.9077,70.3679
AWS_VERAVAL,2021-01-10T21:00:00,,,,20.9077,70.3679
AWS_VERAVAL,2021-01-10T22:00:00,20.45,1010.41,69.81,20.9077,70.3679
AWS_VERAVAL,2021-01-10T23:00:00,20.1,1010.3,70.19,20.9077,70.3679
AWS_VERAVAL,2021-01-11T00:00:00,19.8,1010.2,67.67,20.9077,70.3679
AWS_VERAVAL,2021-01-11T01:00:00,19.85,1010.6,67.68,20.9077,70.3679
AWS_VERAVAL,2021-01-11T02:00:00,19.8,1011.0,69.45,20.9077,70.3679
AWS_VERAVAL,2021-01-11T03:00:00,,,,20.9077,70.3679
AWS_VERAVAL,2021-01-11T04:00:00,23.65,1012.92,60.66,20.9077,70.3679
AWS_VERAVAL,2021-01-11T05:00:00,26.35,1013.43,54.87,20.9077,70.3679
AWS_VERAVAL,2021-01-11T06:00:00,28.3,1013.14,51.0,20.9077,70.3679
AWS_VERAVAL,2021-01-11T07:00:00,29.6,1012.44,48.36,20.9077,70.3679
AWS_VERAVAL,2021-01-11T08:00:00,30.2,1011.35,46.87,20.9077,70.3679
AWS_VERAVAL,2021-01-11T09:00:00,30.45,1010.25,45.33,20.9077,70.3679
AWS_VERAVAL,2021-01-11T10:00:00,30.65,1009.75,43.15,20.9077,70.3679
AWS_VERAVAL,2021-01-11T11:00:00,30.3,1009.75,42.37,20.9077,70.3679
AWS_VERAVAL,2021-01-11T12:00:00,28.35,1010.24,48.18,20.9077,70.3679
AWS_VERAVAL,2021-01-11T13:00:00,26.7,1010.73,50.58,20.9077,70.3679
AWS_VERAVAL,2021-01-11T14:00:00,25.8,1011.63,49.38,20.9077,70.3679
AWS_VERAVAL,2021-01-11T15:00:00,25.5,1012.72,46.65,20.9077,70.3679
AWS_VERAVAL,2021-01-11T16:00:00,24.8,1013.52,47.7,20.9077,70.3679
AWS_VERAVAL,2021-01-11T17:00:00,23.8,1013.72,50.64,20.9077,70.3679
AWS_VERAVAL,2021-01-11T18:00:00,23.05,1013.71,53.51,20.9077,70.3679
AWS_VERAVAL,2021-01-11T19:00:00,22.55,1013.41,55.88,20.9077,70.3679
AWS_VERAVAL,2021-01-11T20:00:00,22.15,1013.11,57.82,20.9077,70.3679
AWS_VERAVAL,2021-01-11T21:00:00,21.65,1012.51,58.84,20.9077,70.3679
AWS_VERAVAL,2021-01-11T22:00:00,21.25,1012.11,58.17,20.9077,70.3679
AWS_VERAVAL,2021-01-11T23:00:00,20.8,1011.91,57.3,20.9077,70.3679
AWS_VERAVAL,2021-01-12T00:00:00,19.95,1012.1,64.9,20.9077,70.3679
AWS_VERAVAL,2021-01-12T01:00:00,19.55,1012.3,65.88,20.9077,70.3679
AWS_VERAVAL,2021-01-12T02:00:00,19.35,1012.8,66.71,20.9077,70.3679
AWS_VERAVAL,2021-01-12T03:00:00,20.75,1013.7,62.79,20.9077,70.3679
AWS_VERAVAL,2021-01-12T04:00:00,23.1,1014.61,55.29,20.9077,70.3679
AWS_VERAVAL,2021-01-12T05:00:00,25.6,1014.92,49.49,20.9077,70.3679
AWS_VERAVAL,2021-01-12T06:00:00,28.05,1014.53,43.97,20.9077,70.3679
AWS_VERAVAL,2021-01-12T07:00:00,29.85,1013.44,38.48,20.9077,70.3679
AWS_VERAVAL,2021-01-12T08:00:00,31.15,1012.15,33.15,20.9077,70.3679
AWS_VERAVAL,2021-01-12T09:00:00,31.9,1010.95,29.55,20.9077,70.3679
AWS_VERAVAL,2021-01-12T10:00:00,31.95,1010.55,28.33,20.9077,70.3679
AWS_VERAVAL,2021-01-12T11:00:00,31.45,1010.05,29.82,20.9077,70.3679
AWS_VERAVAL,2021-01-12T12:00:00,29.25,1010.24,35.89,20.9077,70.3679
AWS_VERAVAL,2021-01-12T13:00:00,27.05,1010.83,39.35,20.9077,70.3679
AWS_VERAVAL,2021-01-12T14:00:00,25.35,1011.43,44.23,20.9077,70.3679
AWS_VERAVAL,2021-01-12T15:00:00,24.45,1012.22,43.26,20.9077,70.3679
AWS_VERAVAL,2021-01-12T16:00:00,24.25,1012.92,37.41,20.9077,70.3679
AWS_VERAVAL,2021-01-12T17:00:00,23.65,1013.22,36.61,20.9077,70.3679
AWS_VERAVAL,2021-01-12T18:00:00,22.95,1013.21,37.94,20.9077,70.3679
AWS_VERAVAL,2021-01-12T19:00:00,22.3,1012.91,40.41,20.9077,70.3679
AWS_VERAVAL,2021-01-12T20:00:00,21.8,1012.71,43.69,20.9077,70.3679
AWS_VERAVAL,2021-01-12T21:00:00,21.25,1012.31,47.04,20.9077,70.3679
AWS_VERAVAL,2021-01-12T22:00:00,20.7,1011.91,49.65,20.9077,70.3679
AWS_VERAVAL,2021-01-12T23:00:00,20.35,1011.6,51.07,20.9077,70.3679
AWS_VERAVAL,2021-01-13T00:00:00,19.9,1011.5,56.7,20.9077,70.3679
AWS_VERAVAL,2021-01-13T01:00:00,18.7,1012.2,62.12,20.9077,70.3679
AWS_VERAVAL,2021-01-13T02:00:00,18.15,1013.09,66.45,20.9077,70.3679
AWS_VERAVAL,2021-01-13T03:00:00,20.35,1013.6,57.95,20.9077,70.3679
AWS_VERAVAL,2021-01-13T04:00:00,22.65,1014.31,46.96,20.9077,70.3679
AWS_VERAVAL,2021-01-13T05:00:00,25.05,1014.32,39.44,20.9077,70.3679
AWS_VERAVAL,2021-01-13T06:00:00,27.6,1013.43,33.48,20.9077,70.3679
AWS_VERAVAL,2021-01-13T07:00:00,29.45,1012.04,28.5,20.9077,70.3679
AWS_VERAVAL,2021-01-13T08:00:00,30.4,1010.75,25.05,20.9077,70.3679
AWS_VERAVAL,2021-01-13T09:00:00,30.3,1009.65,27.79,20.9077,70.3679
AWS_VERAVAL,2021-01-13T10:00:00,29.3,1009.05,39.34,20.9077,70.3679
AWS_VERAVAL,2021-01-13T11:00:00,27.55,1009.04,51.62,20.9077,70.3679
AWS_VERAVAL,2021-01-13T12:00:00,25.7,1009.73,53.84,20.9077,70.3679
AWS_VERAVAL,2021-01-13T13:00:00,24.6,1010.22,49.22,20.9077,70.3679
AWS_VERAVAL,2021-01-13T14:00:00,7.11,1011.12,49.52,20.9077,70.3679
AWS_VERAVAL,2021-01-13T15:00:00,22.85,1011.71,52.42,20.9077,70.3679
AWS_VERAVAL,2021-01-13T16:00:00,22.4,1012.51,37.52,20.9077,70.3679
AWS_VERAVAL,2021-01-13T17:00:00,21.6,1012.71,32.35,20.9077,70.3679
AWS_VERAVAL,2021-01-13T18:00:00,20.55,1012.6,35.73,20.9077,70.3679
AWS_VERAVAL,2021-01-13T19:00:00,20.0,1012.0,38.14,20.9077,70.3679
AWS_VERAVAL,2021-01-13T20:00:00,19.5,1011.6,42.16,20.9077,70.3679
AWS_VERAVAL,2021-01-13T21:00:00,18.85,1011.1,47.5,20.9077,70.3679
AWS_VERAVAL,2021-01-13T22:00:00,18.2,1010.7,51.71,20.9077,70.3679
AWS_VERAVAL,2021-01-13T23:00:00,17.35,1010.59,55.87,20.9077,70.3679
AWS_VERAVAL,2021-01-14T00:00:00,17.35,1010.89,59.77,20.9077,70.3679
AWS_VERAVAL,2021-01-14T01:00:00,15.25,1011.48,73.29,20.9077,70.3679
AWS_VERAVAL,2021-01-14T02:00:00,15.65,1011.98,75.59,20.9077,70.3679
AWS_VERAVAL,2021-01-14T03:00:00,17.9,1012.49,65.1,20.9077,70.3679
AWS_VERAVAL,2021-01-14T04:00:00,20.3,1013.3,52.1,20.9077,70.3679
AWS_VERAVAL,2021-01-14T05:00:00,23.45,1013.42,44.74,20.9077,70.3679
AWS_VERAVAL,2021-01-14T06:00:00,26.2,1012.73,37.34,20.9077,70.3679
AWS_VERAVAL,2021-01-14T07:00:00,27.7,1011.34,31.76,20.9077,70.3679
AWS_VERAVAL,2021-01-14T08:00:00,28.35,1009.84,29.37,20.9077,70.3679
AWS_VERAVAL,2021-01-14T09:00:00,27.9,1008.84,39.33,20.9077,70.3679
AWS_VERAVAL,2021-01-14T10:00:00,26.95,1008.34,48.9,20.9077,70.3679
AWS_VERAVAL,2021-01-14T11:00:00,26.35,1008.33,43.36,20.9077,70.3679
AWS_VERAVAL,2021-01-14T12:00:00,24.75,1008.53,52.57,20.9077,70.3679
AWS_VERAVAL,2021-01-14T13:00:00,23.35,1009.02,52.37,20.9077,70.3679
AWS_VERAVAL,2021-01-14T14:00:00,22.45,1009.72,59.03,20.9077,70.3679
AWS_VERAVAL,2021-01-14T15:00:00,21.5,1010.61,68.02,20.9077,70.3679
AWS_VERAVAL,2021-01-14T16:00:00,20.6,1010.91,72.35,20.9077,70.3679
AWS_VERAVAL,2021-01-14T17:00:00,19.5,1011.1,70.76,20.9077,70.3679
AWS_VERAVAL,2021-01-14T18:00:00,19.1,1011.0,58.22,20.9077,70.3679
AWS_VERAVAL,2021-01-14T19:00:00,18.55,1010.3,51.63,20.9077,70.3679
AWS_VERAVAL,2021-01-14T20:00:00,18.15,1010.3,49.97,20.9077,70.3679
AWS_VERAVAL,2021-01-14T21:00:00,17.6,1010.3,51.03,20.9077,70.3679
AWS_VERAVAL,2021-01-14T22:00:00,17.1,1010.3,52.85,20.9077,70.3679
AWS_VERAVAL,2021-01-14T23:00:00,16.2,1010.3,57.31,20.9077,70.3679
AWS_VERAVAL,2021-01-15T00:00:00,16.7,1010.3,60.62,20.9077,70.3679
AWS_VERAVAL,2021-01-15T01:00:00,15.5,1009.68,69.53,20.9077,70.3679
AWS_VERAVAL,2021-01-15T02:00:00,15.6,1010.28,68.39,20.9077,70.3679
AWS_VERAVAL,2021-01-15T03:00:00,17.15,1011.39,57.74,20.9077,70.3679
AWS_VERAVAL,2021-01-15T04:00:00,20.2,1012.0,48.2,20.9077,70.3679
AWS_VERAVAL,2021-01-15T05:00:00,23.9,1012.32,40.87,20.9077,70.3679
AWS_VERAVAL,2021-01-15T06:00:00,26.5,1011.73,36.2,20.9077,70.3679
AWS_VERAVAL,2021-01-15T07:00:00,27.6,1010.74,33.48,20.9077,70.3679
AWS_VERAVAL,2021-01-15T08:00:00,,,,20.9077,70.3679
AWS_VERAVAL,2021-01-15T09:00:00,28.2,1008.54,34.78,20.9077,70.3679
AWS_VERAVAL,2021-01-15T10:00:00,26.85,1008.14,50.3,20.9077,70.3679
AWS_VERAVAL,2021-01-15T11:00:00,25.9,1007.93,51.36,20.9077,70.3679
AWS_VERAVAL,2021-01-15T12:00:00,24.35,1008.23,54.01,20.9077,70.3679
AWS_VERAVAL,2021-01-15T13:00:00,23.15,1008.72,59.58,20.9077,70.3679
AWS_VERAVAL,2021-01-15T14:00:00,22.15,1009.22,69.46,20.9077,70.3679
AWS_VERAVAL,2021-01-15T15:00:00,21.5,1009.81,72.74,20.9077,70.3679
AWS_VERAVAL,2021-01-15T16:00:00,21.1,1010.11,74.31,20.9077,70.3679
AWS_VERAVAL,2021-01-15T17:00:00,19.95,1010.2,77.02,20.9077,70.3679
AWS_VERAVAL,2021-01-15T18:00:00,19.05,1010.1,70.91,20.9077,70.3679
AWS_VERAVAL,2021-01-15T19:00:00,18.6,1009.6,60.87,20.9077,70.3679
AWS_VERAVAL,2021-01-15T20:00:00,18.1,1009.4,54.75,20.9077,70.3679
AWS_VERAVAL,2021-01-15T21:00:00,17.3,1008.99,55.1,20.9077,70.3679
AWS_VERAVAL,2021-01-15T22:00:00,16.65,1008.59,58.2,20.9077,70.3679
AWS_VERAVAL,2021-01-15T23:00:00,16.7,1008.39,57.82,20.9077,70.3679
AWS_VERAVAL,2021-01-16T00:00:00,17.25,1008.39,59.94,20.9077,70.3679
AWS_VERAVAL,2021-01-16T01:00:00,16.35,1009.09,63.04,20.9077,70.3679
AWS_VERAVAL,2021-01-16T02:00:00,16.25,1009.59,63.66,20.9077,70.3679
AWS_VERAVAL,2021-01-16T03:00:00,18.25,1010.2,56.66,20.9077,70.3679
AWS_VERAVAL,2021-01-16T04:00:00,21.95,1010.71,45.22,20.9077,70.3679
AWS_VERAVAL,2021-01-16T05:00:00,25.55,1010.83,36.78,20.9077,70.3679
AWS_VERAVAL,2021-01-16T06:00:00,27.7,1010.24,31.97,20.9077,70.3679
AWS_VERAVAL,2021-01-16T07:00:00,28.5,1009.14,29.41,20.9077,70.3679
AWS_VERAVAL,2021-01-16T08:00:00,28.5,1007.94,33.62,20.9077,70.3679
AWS_VERAVAL,2021-01-16T09:00:00,27.6,1007.04,44.56,20.9077,70.3679
AWS_VERAVAL,2021-01-16T10:00:00,26.8,1006.54,46.4,20.9077,70.3679
AWS_VERAVAL,2021-01-16T11:00:00,26.05,1006.54,46.65,20.9077,70.3679
AWS_VERAVAL,2021-01-16T12:00:00,24.65,1006.93,55.86,20.9077,70.3679
AWS_VERAVAL,2021-01-16T13:00:00,23.25,1007.42,66.65,20.9077,70.3679
AWS_VERAVAL,2021-01-16T14:00:00,22.35,1008.12,74.05,20.9077,70.3679
AWS_VERAVAL,2021-01-16T15:00:00,21.6,1008.81,77.03,20.9077,70.3679
AWS_VERAVAL,2021-01-16T16:00:00,20.7,1009.01,76.64,20.9077,70.3679
AWS_VERAVAL,2021-01-16T17:00:00,19.75,1009.1,80.51,20.9077,70.3679
AWS_VERAVAL,2021-01-16T18:00:00,19.0,1008.8,83.81,20.9077,70.3679
AWS_VERAVAL,2021-01-16T19:00:00,18.7,1008.3,84.59,20.9077,70.3679
AWS_VERAVAL,2021-01-16T20:00:00,17.65,1008.3,86.67,20.9077,70.3679
AWS_VERAVAL,2021-01-16T21:00:00,17.15,1007.99,84.96,20.9077,70.3679
AWS_VERAVAL,2021-01-16T22:00:00,17.1,1007.59,76.32,20.9077,70.3679
AWS_VERAVAL,2021-01-16T23:00:00,16.75,1007.39,69.77,20.9077,70.3679
AWS_VERAVAL,2021-01-17T00:00:00,17.05,1007.49,71.46,20.9077,70.3679
AWS_VERAVAL,2021-01-17T01:00:00,15.35,1008.09,77.31,20.9077,70.3679
AWS_VERAVAL,2021-01-17T02:00:00,14.95,1008.58,79.58,20.9077,70.3679
AWS_VERAVAL,2021-01-17T03:00:00,18.35,1009.5,63.91,20.9077,70.3679
AWS_VERAVAL,2021-01-17T04:00:00,21.55,1010.11,50.71,20.9077,70.3679
AWS_VERAVAL,2021-01-17T05:00:00,24.85,1010.33,44.09,20.9077,70.3679
AWS_VERAVAL,2021-01-17T06:00:00,26.9,1009.93,41.03,20.9077,70.3679
AWS_VERAVAL,2021-01-17T07:00:00,27.55,1009.04,42.57,20.9077,70.3679
AWS_VERAVAL,2021-01-17T08:00:00,27.05,1008.34,49.87,20.9077,70.3679
AWS_VERAVAL,2021-01-17T09:00:00,26.5,1007.64,51.35,20.9077,70.3679
AWS_VERAVAL,2021-01-17T10:00:00,26.05,1007.43,53.92,20.9077,70.3679
AWS_VERAVAL,2021-01-17T11:00:00,25.2,1007.53,62.58,20.9077,70.3679
AWS_VERAVAL,2021-01-17T12:00:00,24.2,1007.93,65.39,20.9077,70.3679
AWS_VERAVAL,2021-01-17T13:00:00,21.9,1008.71,75.87,20.9077,70.3679
AWS_VERAVAL,2021-01-17T14:00:00,21.0,1009.31,80.42,20.9077,70.3679
AWS_VERAVAL,2021-01-17T15:00:00,20.1,1010.1,86.9,20.9077,70.3679
AWS_VERAVAL,2021-01-17T16:00:00,19.95,1010.5,86.61,20.9077,70.3679
AWS_VERAVAL,2021-01-17T17:00:00,20.05,1010.6,86.62,20.9077,70.3679
AWS_VERAVAL,2021-01-17T18:00:00,19.35,1010.5,89.05,20.9077,70.3679
AWS_VERAVAL,2021-01-17T19:00:00,18.45,1010.2,91.27,20.9077,70.3679
AWS_VERAVAL,2021-01-17T20:00:00,18.0,1010.1,82.63,20.9077,70.3679
AWS_VERAVAL,2021-01-17T21:00:00,18.05,1009.9,64.7,20.9077,70.3679
AWS_VERAVAL,2021-01-17T22:00:00,18.05,1009.7,58.94,20.9077,70.3679
AWS_VERAVAL,2021-01-17T23:00:00,17.85,1009.7,58.5,20.9077,70.3679
AWS_VERAVAL,2021-01-18T00:00:00,17.7,1010.19,64.84,20.9077,70.3679
AWS_VERAVAL,2021-01-18T01:00:00,,,,20.9077,70.3679
AWS_VERAVAL,2021-01-18T02:00:00,16.6,1011.39,70.21,20.9077,70.3679
AWS_VERAVAL,2021-01-18T03:00:00,18.25,1012.19,63.47,20.9077,70.3679
AWS_VERAVAL,2021-01-18T04:00:00,21.1,1013.01,52.31,20.9077,70.3679
AWS_VERAVAL,2021-01-18T05:00:00,24.3,1013.52,42.65,20.9077,70.3679
AWS_VERAVAL,2021-01-18T06:00:00,26.9,1013.03,34.88,20.9077,70.3679
AWS_VERAVAL,2021-01-18T07:00:00,28.6,1011.94,30.24,20.9077,70.3679
AWS_VERAVAL,2021-01-18T08:00:00,29.5,1010.64,27.29,20.9077,70.3679
AWS_VERAVAL,2021-01-18T09:00:00,29.75,1009.65,26.45,20.9077,70.3679
AWS_VERAVAL,2021-01-18T10:00:00,29.15,1009.05,34.03,20.9077,70.3679
AWS_VERAVAL,2021-01-18T11:00:00,27.7,1008.84,48.78,20.9077,70.3679
AWS_VERAVAL,2021-01-18T12:00:00,25.6,1009.43,58.83,20.9077,70.3679
AWS_VERAVAL,2021-01-18T13:00:00,23.85,1009.92,62.08,20.9077,70.3679
AWS_VERAVAL,2021-01-18T14:00:00,22.8,1010.62,63.85,20.9077,70.3679
AWS_VERAVAL,2021-01-18T15:00:00,21.65,1011.31,68.27,20.9077,70.3679
AWS_VERAVAL,2021-01-18T16:00:00,19.85,1011.5,74.57,20.9077,70.3679
AWS_VERAVAL,2021-01-18T17:00:00,19.15,1011.8,69.55,20.9077,70.3679
AWS_VERAVAL,2021-01-18T18:00:00,18.75,1011.5,61.51,20.9077,70.3679
AWS_VERAVAL,2021-01-18T19:00:00,18.35,1011.1,58.62,20.9077,70.3679
AWS_VERAVAL,2021-01-18T20:00:00,18.2,1010.9,53.14,20.9077,70.3679
AWS_VERAVAL,2021-01-18T21:00:00,18.35,1010.5,50.71,20.9077,70.3679
AWS_VERAVAL,2021-01-18T22:00:00,18.35,1010.3,50.54,20.9077,70.3679
AWS_VERAVAL,2021-01-18T23:00:00,18.1,1010.5,52.04,20.9077,70.3679
AWS_VERAVAL,2021-01-19T00:00:00,18.2,1010.6,54.23,20.9077,70.3679
AWS_VERAVAL,2021-01-19T01:00:00,17.55,1011.29,55.92,20.9077,70.3679
AWS_VERAVAL,2021-01-19T02:00:00,17.4,1012.09,56.64,20.9077,70.3679
AWS_VERAVAL,2021-01-19T03:00:00,18.7,1012.9,53.45,20.9077,70.3679
AWS_VERAVAL,2021-01-19T04:00:00,21.4,1013.71,47.08,20.9077,70.3679
AWS_VERAVAL,2021-01-19T05:00:00,24.45,1014.12,41.99,20.9077,70.3679
AWS_VERAVAL,2021-01-19T06:00:00,27.05,1013.63,35.51,20.9077,70.3679
AWS_VERAVAL,2021-01-19T07:00:00,28.65,1012.44,30.15,20.9077,70.3679
AWS_VERAVAL,2021-01-19T08:00:00,29.5,1011.24,27.57,20.9077,70.3679
AWS_VERAVAL,2021-01-19T09:00:00,29.65,1010.15,27.42,20.9077,70.3679
AWS_VERAVAL,2021-01-19T10:00:00,28.45,1009.64,42.13,20.9077,70.3679
AWS_VERAVAL,2021-01-19T11:00:00,27.1,1009.44,53.68,20.9077,70.3679
AWS_VERAVAL,2021-01-19T12:00:00,25.35,1009.93,54.97,20.9077,70.3679
AWS_VERAVAL,2021-01-19T13:00:00,23.45,1010.52,60.81,20.9077,70.3679
AWS_VERAVAL,2021-01-19T14:00:00,22.5,1011.01,65.03,20.9077,70.3679
AWS_VERAVAL,2021-01-19T15:00:00,21.45,1011.81,70.9,20.9077,70.3679
AWS_VERAVAL,2021-01-19T16:00:00,20.6,1012.1,75.18,20.9077,70.3679
AWS_VERAVAL,2021-01-19T17:00:00,20.3,1012.3,67.56,20.9077,70.3679
AWS_VERAVAL,2021-01-19T18:00:00,20.0,1012.1,55.61,20.9077,70.3679
AWS_VERAVAL,2021-01-19T19:00:00,19.35,1011.8,53.62,20.9077,70.3679
AWS_VERAVAL,2021-01-19T20:00:00,18.9,1011.4,54.41,20.9077,70.3679
AWS_VERAVAL,2021-01-19T21:00:00,18.3,1011.3,56.11,20.9077,70.3679
AWS_VERAVAL,2021-01-19T22:00:00,17.6,1011.19,58.83,20.9077,70.3679
AWS_VERAVAL,2021-01-19T23:00:00,17.1,1011.09,60.92,20.9077,70.3679
AWS_VERAVAL,2021-01-20T00:00:00,17.2,1011.49,61.77,20.9077,70.3679
AWS_VERAVAL,2021-01-20T01:00:00,16.05,1012.08,66.9,20.9077,70.3679
AWS_VERAVAL,2021-01-20T02:00:00,16.35,1012.78,64.33,20.9077,70.3679
AWS_VERAVAL,2021-01-20T03:00:00,18.4,1013.69,56.7,20.9077,70.3679
AWS_VERAVAL,2021-01-20T04:00:00,21.25,1014.5,48.65,20.9077,70.3679
AWS_VERAVAL,2021-01-20T05:00:00,24.2,1014.62,40.54,20.9077,70.3679
AWS_VERAVAL,2021-01-20T06:00:00,26.6,1014.13,32.54,20.9077,70.3679
AWS_VERAVAL,2021-01-20T07:00:00,27.95,1013.13,29.36,20.9077,70.3679
AWS_VERAVAL,2021-01-20T08:00:00,28.75,1012.04,27.09,20.9077,70.3679
AWS_VERAVAL,2021-01-20T09:00:00,28.95,1010.94,26.5,20.9077,70.3679
AWS_VERAVAL,2021-01-20T10:00:00,27.9,1010.44,40.11,20.9077,70.3679
AWS_VERAVAL,2021-01-20T11:00:00,26.4,1010.63,51.16,20.9077,70.3679
AWS_VERAVAL,2021-01-20T12:00:00,24.6,1011.22,53.9,20.9077,70.3679
AWS_VERAVAL,2021-01-20T13:00:00,22.95,1012.02,60.89,20.9077,70.3679
AWS_VERAVAL,2021-01-20T14:00:00,22.2,1012.51,66.65,20.9077,70.3679
AWS_VERAVAL,2021-01-20T15:00:00,21.3,1012.91,75.77,20.9077,70.3679
AWS_VERAVAL,2021-01-20T16:00:00,20.3,1013.2,83.96,20.9077,70.3679
AWS_VERAVAL,2021-01-20T17:00:00,19.55,1013.3,86.58,20.9077,70.3679
AWS_VERAVAL,2021-01-20T18:00:00,18.35,1013.19,87.01,20.9077,70.3679
AWS_VERAVAL,2021-01-20T19:00:00,17.75,1012.69,74.22,20.9077,70.3679
AWS_VERAVAL,2021-01-20T20:00:00,17.15,1012.29,65.37,20.9077,70.3679
AWS_VERAVAL,2021-01-20T21:00:00,17.1,1012.09,60.31,20.9077,70.3679
AWS_VERAVAL,2021-01-20T22:00:00,17.25,1011.79,57.38,20.9077,70.3679
AWS_VERAVAL,2021-01-20T23:00:00,17.5,1011.79,54.78,20.9077,70.3679
AWS_VERAVAL,2021-01-21T00:00:00,18.0,1011.89,53.99,20.9077,70.3679
AWS_VERAVAL,2021-01-21T01:00:00,17.1,1012.39,57.92,20.9077,70.3679
AWS_VERAVAL,2021-01-21T02:00:00,16.85,1012.89,59.25,20.9077,70.3679
AWS_VERAVAL,2021-01-21T03:00:00,18.55,1013.49,54.68,20.9077,70.3679
AWS_VERAVAL,2021-01-21T04:00:00,21.8,1013.91,45.49,20.9077,70.3679
AWS_VERAVAL,2021-01-21T05:00:00,25.0,1013.92,38.65,20.9077,70.3679
AWS_VERAVAL,2021-01-21T06:00:00,27.25,1013.43,31.53,20.9077,70.3679
AWS_VERAVAL,2021-01-21T07:00:00,28.3,1012.34,27.99,20.9077,70.3679
AWS_VERAVAL,2021-01-21T08:00:00,28.4,1011.34,31.22,20.9077,70.3679
AWS_VERAVAL,2021-01-21T09:00:00,27.25,1010.64,44.32,20.9077,70.3679
AWS_VERAVAL,2021-01-21T10:00:00,26.25,1010.23,43.9,20.9077,70.3679
AWS_VERAVAL,2021-01-21T11:00:00,25.65,1010.23,45.49,20.9077,70.3679
AWS_VERAVAL,2021-01-21T12:00:00,24.45,1010.52,54.21,20.9077,70.3679
AWS_VERAVAL,2021-01-21T13:00:00,23.25,1011.22,62.74,20.9077,70.3679
AWS_VERAVAL,2021-01-21T14:00:00,22.25,1011.81,68.6,20.9077,70.3679
AWS_VERAVAL,2021-01-21T15:00:00,21.5,1012.21,73.44,20.9077,70.3679
AWS_VERAVAL,2021-01-21T16:00:00,21.1,1012.71,77.68,20.9077,70.3679
AWS_VERAVAL,2021-01-21T17:00:00,20.75,1012.7,79.12,20.9077,70.3679
AWS_VERAVAL,2021-01-21T18:00:00,19.8,1012.4,73.61,20.9077,70.3679
AWS_VERAVAL,2021-01-21T19:00:00,18.85,1012.2,66.82,20.9077,70.3679
AWS_VERAVAL,2021-01-21T20:00:00,18.4,1011.9,61.43,20.9077,70.3679
AWS_VERAVAL,2021-01-21T21:00:00,17.85,1011.69,59.29,20.9077,70.3679
AWS_VERAVAL,2021-01-21T22:00:00,17.55,1010.99,58.82,20.9077,70.3679
AWS_VERAVAL,2021-01-21T23:00:00,17.3,1010.59,59.35,20.9077,70.3679
AWS_VERAVAL,2021-01-22T00:00:00,17.5,1011.09,59.01,20.9077,70.3679
AWS_VERAVAL,2021-01-22T01:00:00,17.25,1011.59,59.54,20.9077,70.3679
AWS_VERAVAL,2021-01-22T02:00:00,17.2,1012.49,60.95,20.9077,70.3679
AWS_VERAVAL,2021-01-22T03:00:00,18.5,1013.09,58.66,20.9077,70.3679
AWS_VERAVAL,2021-01-22T04:00:00,21.3,1013.61,51.33,20.9077,70.3679
AWS_VERAVAL,2021-01-22T05:00:00,24.35,1013.92,43.38,20.9077,70.3679
AWS_VERAVAL,2021-01-22T06:00:00,26.95,1013.43,36.32,20.9077,70.3679
AWS_VERAVAL,2021-01-22T07:00:00,28.6,1012.34,32.55,20.9077,70.3679
AWS_VERAVAL,2021-01-22T08:00:00,29.3,1011.14,31.57,20.9077,70.3679
AWS_VERAVAL,2021-01-22T09:00:00,28.9,1010.04,40.39,20.9077,70.3679
AWS_VERAVAL,2021-01-22T10:00:00,27.6,1009.14,54.83,20.9077,70.3679
